filing_date,num_purchases,num_sales,val_purchases,val_sales
2010-01-28,54,65,228198,236962
2010-01-29,58,74,1207433,57224
2010-02-01,74,100,8073,56372
2010-02-02,114,143,4924,1341817
2010-02-03,105,182,32083,96509
2010-02-04,67,152,22526,147302
2010-02-05,90,113,13821,294885
2010-02-08,75,78,4697,113643
2010-02-09,104,150,25127,127770
2010-02-10,45,147,259993,221330
2010-02-11,78,143,197670,135570
2010-02-12,68,207,5025,2581637
2010-02-16,83,201,95630,691700
2010-02-17,88,199,6500,198570
2010-02-18,91,315,10534,599582
2010-02-19,81,214,10568,256120
2010-02-22,80,192,10522,588371
2010-02-23,90,210,5151,888412
2010-02-24,64,221,284680,801060
2010-02-25,87,255,10763,211912
2010-02-26,78,208,19303,182017
2010-03-01,123,227,1866668,798434
2010-03-02,84,306,34082,413120
2010-03-03,129,424,24900,1507634
2010-03-04,124,273,147776,683179
2010-03-05,108,281,2152726,220758
2010-03-08,91,265,16919,213288
2010-03-09,81,275,9323,365422
2010-03-10,63,319,6759,191389
2010-03-11,109,295,12315,960921
2010-03-12,58,292,2899,332012
2010-03-15,92,244,26218,718849
2010-03-16,105,259,15524,275111
2010-03-17,70,244,24330,404010
2010-03-18,65,246,49432,346901
2010-03-19,87,203,118719,476429
2010-03-22,100,175,26988,166429
2010-03-23,69,154,63709,194458
2010-03-24,50,181,12237,140688
2010-03-25,69,150,4423,429454
2010-03-26,50,170,33634,1417309
2010-03-29,58,118,8462,85629
2010-03-30,64,126,18609,99445
2010-03-31,62,171,216486,131612
2010-04-01,77,191,457498,170705
2010-04-02,48,143,8786,128800
2010-04-05,79,185,4952,91187
2010-04-06,57,151,8645,151229
2010-04-07,74,210,11137,248365
2010-04-08,40,150,17023,903686
2010-04-09,65,126,1968,181571
2010-04-12,31,103,15146,61214
2010-04-13,51,162,48734,215025
2010-04-14,39,176,18422,197804
2010-04-15,34,163,14596,590554
2010-04-16,36,229,1718,574108
2010-04-19,32,135,30404,281288
2010-04-20,98,98,25311,133312
2010-04-21,33,134,3848456,111864
2010-04-22,39,132,57800,2517368
2010-04-23,45,176,3410,163278
2010-04-26,45,185,3256,160421
2010-04-27,54,227,45049,235765
2010-04-28,52,230,17689,499113
2010-04-29,42,187,37543,123211
2010-04-30,47,163,28341,455096
2010-05-03,87,201,19343,741507
2010-05-04,101,297,96767,377883
2010-05-05,99,327,261447,694864
2010-05-06,136,194,11227,194226
2010-05-07,96,152,19405,135617
2010-05-10,131,160,21933,331178
2010-05-11,174,178,10641,105920
2010-05-12,89,272,21248,293084
2010-05-13,105,313,21751,395987
2010-05-14,81,293,12218,854903
2010-05-17,139,247,267268,216233
2010-05-18,121,193,8798,505412
2010-05-19,95,258,29065,489032
2010-05-20,174,130,33798,47431
2010-05-21,151,93,20826,32964
2010-05-24,150,102,190433,198904
2010-05-25,147,108,35468,59122
2010-05-26,128,121,12344,40661
2010-05-27,182,171,62703,379010
2010-05-28,73,163,7801,90535
2010-06-01,96,205,18008,628099
2010-06-02,116,166,12352,59570
2010-06-03,158,256,46168,298451
2010-06-04,102,162,10046,83634
2010-06-07,102,135,49549,103345
2010-06-08,132,139,88999,370996
2010-06-09,97,111,396627,148074
2010-06-10,104,120,18700,253369
2010-06-11,94,119,29624,101948
2010-06-14,88,135,32102,72463
2010-06-15,63,179,4011,242553
2010-06-16,124,234,22276,232585
2010-06-17,66,194,131318,155846
2010-06-18,83,118,12816,690056
2010-06-21,71,110,23761,188386
2010-06-22,91,120,30881,55741
2010-06-23,44,125,21494,971394
2010-06-24,43,92,8349,782974
2010-06-25,47,50,22814,96758
2010-06-28,88,69,19281,18958
2010-06-29,56,97,31139,48595
2010-06-30,53,95,747552,138464
2010-07-01,148,88,128720,24516
2010-07-02,103,114,44618,67795
2010-07-06,77,127,14911,73653
2010-07-07,55,84,20850,30149
2010-07-08,68,101,4828,73850
2010-07-09,64,75,10407,85539
2010-07-12,43,80,30538,65329
2010-07-13,35,62,4460,27183
2010-07-14,27,89,112814,159886
2010-07-15,41,112,5309,67640
2010-07-16,66,79,17819,169325
2010-07-19,39,66,17015,57820
2010-07-20,49,51,8348,35440
2010-07-21,38,62,2019,90027
2010-07-22,70,70,22281,126338
2010-07-23,36,87,3553,382050
2010-07-26,38,109,1173,100867
2010-07-27,52,150,13749,443711
2010-07-28,84,195,15845,311663
2010-07-29,97,139,21717,194650
2010-07-30,54,95,9469,105468
2010-08-02,95,154,15701,168777
2010-08-03,70,253,47636,329142
2010-08-04,94,243,152512,240748
2010-08-05,90,211,10745,238269
2010-08-06,69,182,1343363,214998
2010-08-09,96,171,18021,142227
2010-08-10,131,189,59004,246440
2010-08-11,108,205,11969,259801
2010-08-12,142,153,64765,155883
2010-08-13,123,143,24399,183038
2010-08-16,145,126,18890,149606
2010-08-17,133,163,23018,299180
2010-08-18,111,199,17836,278235
2010-08-19,102,164,42165,394662
2010-08-20,108,139,25811,1211393
2010-08-23,142,99,33617,77553
2010-08-24,133,99,21543,97401
2010-08-25,113,128,19867,206607
2010-08-26,163,86,115548,85410
2010-08-27,103,113,37475,90235
2010-08-30,104,117,32392,133257
2010-08-31,125,107,37228,44484
2010-09-01,110,138,58736,166117
2010-09-02,89,175,29106,111592
2010-09-03,78,224,6574,198463
2010-09-07,76,159,5050,94669
2010-09-08,91,162,11181,199926
2010-09-09,53,102,10644,252913
2010-09-10,86,154,16412,104394
2010-09-13,84,160,16241,1234746
2010-09-14,89,193,14580,413273
2010-09-15,51,228,6483,248499
2010-09-16,71,203,9849,996525
2010-09-17,65,183,9506,824426
2010-09-20,62,129,10406,285304
2010-09-21,80,161,5259,196124
2010-09-22,47,168,3076,225657
2010-09-23,83,134,16991,303730
2010-09-24,60,73,45099,98751
2010-09-27,34,87,1859,131837
2010-09-28,42,158,8612,722027
2010-09-29,45,124,23766,154039
2010-09-30,56,128,560534,125190
2010-10-01,62,140,520959,695594
2010-10-04,72,192,3015,474045
2010-10-05,56,176,89372,194608
2010-10-06,51,118,6223,172650
2010-10-07,94,146,2776,287957
2010-10-08,25,114,21643,96718
2010-10-12,113,192,31370,815866
2010-10-13,31,127,12367,190346
2010-10-14,71,126,45637,202457
2010-10-15,48,131,7780,254399
2010-10-18,88,118,22754,491986
2010-10-19,18,130,5799,265026
2010-10-20,42,96,124086,119823
2010-10-21,45,65,128199,39416
2010-10-22,50,130,40511,208058
2010-10-25,27,103,3984,233937
2010-10-26,30,156,9676,466922
2010-10-27,50,181,68102,494422
2010-10-28,45,132,2615,214727
2010-10-29,54,199,2185830,306511
2010-11-01,93,198,4334281,432209
2010-11-02,83,249,38493,456165
2010-11-03,84,315,440226,643301
2010-11-04,75,323,22608,730215
2010-11-05,68,371,19133,2082410
2010-11-08,81,371,282153,1588653
2010-11-09,80,352,6522,2097856
2010-11-10,81,359,2182933,487705
2010-11-12,133,555,635682,1121279
2010-11-15,73,230,45553,747657
2010-11-16,113,231,50074,1757466
2010-11-17,144,264,154555,2064310
2010-11-18,92,175,14839,2123324
2010-11-19,89,276,63268,1427884
2010-11-22,103,236,30672,502578
2010-11-23,101,251,13119,505390
2010-11-24,106,250,31009,1693216
2010-11-26,23,64,1471,129354
2010-11-29,80,292,33754,591733
2010-11-30,132,151,152973,103797
2010-12-01,137,252,126383,971214
2010-12-02,106,331,29607,707608
2010-12-03,75,419,2224655,754154
2010-12-06,79,296,11089,721155
2010-12-07,61,311,61002,287077
2010-12-08,63,294,15839,308631
2010-12-09,62,262,43984,391255
2010-12-10,65,286,28822,1081264
2010-12-13,124,273,133077,1028679
2010-12-14,87,342,41670,4155209
2010-12-15,74,279,23743,1562554
2010-12-16,87,291,37732,3231416
2010-12-17,90,313,16390,1737594
2010-12-20,69,213,105205,132528
2010-12-21,115,243,85934,1709897
2010-12-22,74,294,32766,530198
2010-12-23,87,155,11842,166039
2010-12-27,58,118,10586,445992
2010-12-28,28,77,4229,55100
2010-12-29,69,133,87980,126742
2010-12-30,39,104,1031561,106979
2011-01-03,99,160,113422,108973
2011-01-04,78,233,646162,136903
2011-01-05,57,261,1930,197147
2011-01-06,36,140,9105,100687
2011-01-07,58,157,11301,134915
2011-01-10,28,98,8026,73303
2011-01-11,42,114,9234,162260
2011-01-12,73,121,7166,86457
2011-01-13,49,139,17142,241893
2011-01-14,41,135,230242,118627
2011-01-18,28,162,139239,152116
2011-01-19,34,149,1682,127356
2011-01-20,36,160,14199,668476
2011-01-21,86,104,1376,107108
2011-01-24,38,80,40296,1060745
2011-01-25,77,74,17138,2074209
2011-01-26,42,115,4961,99895
2011-01-27,111,98,5664209,96529
2011-01-28,48,157,15392,177929
2011-01-31,61,129,6390,174315
2011-02-01,99,149,58481,445159
2011-02-02,64,225,20192,2989395
2011-02-03,69,297,75615,457227
2011-02-04,69,171,33009,372617
2011-02-07,38,193,13850,2097509
2011-02-08,51,250,19554,684789
2011-02-09,76,300,36548,2087001
2011-02-10,62,243,81074,1792910
2011-02-11,62,235,20400,255690
2011-02-14,64,257,77170,642326
2011-02-15,69,319,13180,732782
2011-02-16,84,325,27079,536567
2011-02-17,68,308,8535,730371
2011-02-18,64,311,2177076,12770114
2011-02-22,81,296,14399,531473
2011-02-23,102,215,1092538,257828
2011-02-24,129,269,22884,479558
2011-02-25,71,181,58534,528949
2011-02-28,72,232,25413,3769686
2011-03-01,81,344,3500914,304577
2011-03-02,107,378,66186,500761
2011-03-03,131,338,20962,391802
2011-03-04,66,333,21099,3338166
2011-03-07,92,271,41828,326554
2011-03-08,82,273,33242,429643
2011-03-09,68,261,13493,455239
2011-03-10,67,249,449819,645593
2011-03-11,74,230,7917,231214
2011-03-14,88,133,8122,382728
2011-03-15,104,179,15951,314136
2011-03-16,120,188,39545,874743
2011-03-17,130,231,15944,5895124
2011-03-18,113,199,175736,1755540
2011-03-21,101,163,19451,110767
2011-03-22,66,163,53158,163883
2011-03-23,60,165,21689,205645
2011-03-24,50,120,26914,843017
2011-03-25,25,120,7481,88869
2011-03-28,92,160,3322,119284
2011-03-29,48,157,8255,102501
2011-03-30,30,178,9286,309191
2011-03-31,89,129,1567218,217653
2011-04-01,73,195,444364,316792
2011-04-04,96,267,2159713,1135384
2011-04-05,67,265,101680,182067
2011-04-06,80,170,124770,280152
2011-04-07,67,149,6115,157435
2011-04-08,35,157,1677869,1484579
2011-04-11,25,80,381431,147585
2011-04-12,29,121,16080,388076
2011-04-13,56,121,851258,317012
2011-04-14,34,91,3381,1006322
2011-04-15,50,107,6620,84802
2011-04-18,61,124,20981,195772
2011-04-19,101,110,6123,59368
2011-04-20,77,106,1402875,665545
2011-04-21,36,128,1260656,685328
2011-04-22,22,62,8949,159573
2011-04-25,38,95,2462,181904
2011-04-26,27,76,1100,174516
2011-04-27,56,164,1760,657988
2011-04-28,35,174,604,707938
2011-04-29,64,200,32988,274232
2011-05-02,52,222,4369,354483
2011-05-03,136,424,27626,845172
2011-05-04,100,315,11983,545866
2011-05-05,68,234,100868,353006
2011-05-06,69,215,62921,454898
2011-05-09,87,249,11009,1601317
2011-05-10,91,300,28701,412679
2011-05-11,144,375,5899,674267
2011-05-12,86,287,54871,312418
2011-05-13,114,305,5702,638801
2011-05-16,89,251,14918,2125074
2011-05-17,135,257,13685,1316859
2011-05-18,98,285,13618,1621976
2011-05-19,118,219,31376,144003
2011-05-20,100,256,23392,290140
2011-05-23,102,203,80366,436281
2011-05-24,99,184,23204,125303
2011-05-25,105,151,18360,604777
2011-05-26,117,196,967209,118928
2011-05-27,79,187,16862,626382
2011-05-31,106,219,22989,559817
2011-06-01,130,222,10473,659145
2011-06-02,96,336,13022,476747
2011-06-03,89,278,61877,290402
2011-06-06,88,148,42667,223950
2011-06-07,90,135,1061283,1897412
2011-06-08,103,147,1241552,95554
2011-06-09,88,126,53054,201745
2011-06-10,80,132,21891,137897
2011-06-13,85,108,10927,66599
2011-06-14,114,134,34467,59511
2011-06-15,91,136,20605,93705
2011-06-16,90,174,2172905,290072
2011-06-17,71,145,49051,1443084
2011-06-20,54,85,18847,38327
2011-06-21,60,112,47763,259447
2011-06-22,38,126,4132,206473
2011-06-23,52,114,990960,84205
2011-06-24,61,86,7740,166657
2011-06-27,41,67,2829783,35508
2011-06-28,45,91,37371,66367
2011-06-29,67,114,14431,150397
2011-06-30,55,135,129788,1354540
2011-07-01,66,148,141422,277516
2011-07-05,82,207,28674,222849
2011-07-06,31,225,3319,198346
2011-07-07,111,124,39000,164601
2011-07-08,39,171,3087,261690
2011-07-11,78,136,6466,126259
2011-07-12,22,113,10882,88786
2011-07-13,64,104,43287,118784
2011-07-14,30,76,2775,51793
2011-07-15,28,106,2416,85783
2011-07-18,39,87,17046,40085
2011-07-19,20,112,7056,85243
2011-07-20,25,80,5082,268319
2011-07-21,39,116,8746,84580
2011-07-22,27,110,1757,3671086
2011-07-25,23,98,12720,214652
2011-07-26,62,96,16012,122453
2011-07-27,61,112,5873,247622
2011-07-28,84,91,7047,194085
2011-07-29,45,111,51664,590764
2011-08-01,81,94,19637,213949
2011-08-02,79,176,22613,311814
2011-08-03,112,214,106668,537576
2011-08-04,124,108,72536,888248
2011-08-05,139,109,96670,472363
2011-08-08,244,87,172864,20293
2011-08-09,345,119,329692,46797
2011-08-10,357,78,180047,139977
2011-08-11,301,112,112435,121840
2011-08-12,212,98,151125,33691
2011-08-15,236,114,70048,69311
2011-08-16,172,110,55181,626629
2011-08-17,133,163,57741,97736
2011-08-18,139,99,112768,277758
2011-08-19,197,67,16042,476735
2011-08-22,247,70,195149,15424
2011-08-23,82,23,5807,4579
2011-08-24,271,141,146009,106319
2011-08-25,112,80,137056,59900
2011-08-26,117,106,1809054,86407
2011-08-29,109,92,68569,52249
2011-08-30,114,119,102727,51883
2011-08-31,95,155,138579,68809
2011-09-01,84,157,55180,278689
2011-09-02,88,153,57569,106887
2011-09-06,130,154,25833,114542
2011-09-07,159,82,42057,24408
2011-09-08,112,106,108560,254923
2011-09-09,125,140,17584,63398
2011-09-12,118,116,17035,64515
2011-09-13,108,91,22802,105688
2011-09-14,104,103,16867,161265
2011-09-15,76,115,7147,154146
2011-09-16,95,146,5005,2629536
2011-09-19,75,114,4656,72218
2011-09-20,90,105,87904,199016
2011-09-21,76,81,20339,57520
2011-09-22,99,63,108465,87115
2011-09-23,112,51,54974,42416
2011-09-26,126,43,81716,29687
2011-09-27,123,53,26689,26592
2011-09-28,66,81,19974,91422
2011-09-29,90,88,102791,193617
2011-09-30,50,46,31356,40224
2011-10-03,80,50,877655,7287
2011-10-04,119,93,19220,71548
2011-10-05,82,103,52174,1114362
2011-10-06,96,58,10474,52038
2011-10-07,39,65,1938,46401
2011-10-11,114,99,3985,48638
2011-10-12,53,96,6865,92737
2011-10-13,27,68,839,142474
2011-10-14,48,84,6027,205093
2011-10-17,52,54,5417,27860
2011-10-18,38,75,1071,577551
2011-10-19,23,100,3540,365581
2011-10-20,43,76,9374,316793
2011-10-21,25,68,444,332381
2011-10-24,45,67,33941,58808
2011-10-25,41,101,19341,103117
2011-10-26,26,176,4154,284796
2011-10-27,57,113,2007,208102
2011-10-28,53,211,5026,405997
2011-10-31,61,210,28025,860280
2011-11-01,71,215,7869,799293
2011-11-02,88,197,21861,175882
2011-11-03,99,195,62473,270185
2011-11-04,63,149,19090,101697
2011-11-07,87,184,27884,248612
2011-11-08,71,196,11161,762115
2011-11-09,92,204,35439,631507
2011-11-10,95,174,7953,303582
2011-11-14,155,315,91724,372515
2011-11-15,107,209,9317,178999
2011-11-16,124,220,14834,535270
2011-11-17,108,236,47994,786245
2011-11-18,148,176,30098,237694
2011-11-21,149,106,438101,172388
2011-11-22,188,145,274719,218739
2011-11-23,173,123,668463,1590170
2011-11-25,44,30,5888,179793
2011-11-28,184,96,79335,199308
2011-11-29,93,108,12705,129550
2011-11-30,122,141,22467,584451
2011-12-01,128,209,45546,252121
2011-12-02,105,269,32741,358663
2011-12-05,107,233,43756,201279
2011-12-06,91,223,27605,200914
2011-12-07,125,211,32647,392037
2011-12-08,105,160,433560,130192
2011-12-09,111,143,72480,385411
2011-12-12,117,110,82392,799395
2011-12-13,99,156,284726,148963
2011-12-14,102,148,13796,3501801
2011-12-15,94,120,34659,86860
2011-12-16,111,143,112631,1499806
2011-12-19,81,137,32217,112766
2011-12-20,93,141,2164956,393185
2011-12-21,82,127,40559,339624
2011-12-22,112,125,135826,180050
2011-12-23,52,115,22253,193908
2011-12-27,65,109,44315,5400619
2011-12-28,65,81,26393,64010
2011-12-29,121,79,20250,141354
2011-12-30,53,50,1144510,153706
2012-01-03,111,152,13135,148725
2012-01-04,107,144,7639,59341
2012-01-05,56,225,69601,3605273
2012-01-06,49,74,18578,54799
2012-01-09,53,86,21085,42557
2012-01-10,29,96,37757,102423
2012-01-11,34,112,175248,221950
2012-01-12,40,127,15343,128610
2012-01-13,60,106,265405,64662
2012-01-17,50,95,17920,89489
2012-01-18,42,116,14605,65810
2012-01-19,60,154,34361,371974
2012-01-20,31,113,2984,224737
2012-01-23,46,106,46541,52870
2012-01-24,38,121,469610,172989
2012-01-25,37,87,21517,86425
2012-01-26,60,89,115513,217418
2012-01-27,36,136,3485,583521
2012-01-30,62,114,38989,243759
2012-01-31,56,142,35774,618192
2012-02-01,66,178,5660,181268
2012-02-02,80,217,169747,651680
2012-02-03,75,324,96461,1998240
2012-02-06,78,260,24032,368736
2012-02-07,51,268,1546,241302
2012-02-08,47,229,33117,1232041
2012-02-09,70,201,133290,533389
2012-02-10,59,212,59940,661614
2012-02-13,62,220,30336,807153
2012-02-14,95,215,51105,223548
2012-02-15,79,261,7683,584499
2012-02-16,75,227,32822,667528
2012-02-17,79,340,3246742,572020
2012-02-21,86,284,32634,341776
2012-02-22,64,236,74832,345646
2012-02-23,84,294,227767,369253
2012-02-24,68,284,61084,912836
2012-02-27,63,259,37912,1386252
2012-02-28,59,247,17867,662152
2012-02-29,65,340,38834,785319
2012-03-01,84,318,489388,649948
2012-03-02,86,378,12115,4244863
2012-03-05,93,334,46259,813623
2012-03-06,103,226,54795,409874
2012-03-07,112,207,338422,332507
2012-03-08,96,189,12568,604377
2012-03-09,74,223,56794,268454
2012-03-12,59,260,13122,304382
2012-03-13,68,309,4374,862312
2012-03-14,70,306,461464,1502398
2012-03-15,63,278,38108,859382
2012-03-16,61,238,4562,213383
2012-03-19,75,250,6646,788772
2012-03-20,74,194,33411,124677
2012-03-21,48,192,10256,296917
2012-03-22,50,134,9851,1068239
2012-03-23,50,137,17385,245649
2012-03-26,48,99,10783690,190225
2012-03-27,42,184,2804,327069
2012-03-28,35,228,7312,3448373
2012-03-29,72,194,33891,603233
2012-03-30,56,109,3658051,123331
2012-04-02,86,124,72290,217050
2012-04-03,88,223,25350,396163
2012-04-04,65,267,29064,4067780
2012-04-05,70,117,197024,71294
2012-04-06,21,62,417,1942714
2012-04-09,40,45,9847,40151
2012-04-10,40,72,1369,45577
2012-04-11,48,88,8306,839043
2012-04-12,35,66,6480,29290
2012-04-13,26,78,2754,77053
2012-04-16,107,73,5401,57490
2012-04-17,48,79,36099,31864
2012-04-18,48,147,33360,623450
2012-04-19,38,79,34077,674440
2012-04-20,44,71,4687,619935
2012-04-23,35,71,11073,184709
2012-04-24,33,117,21674,962580
2012-04-25,27,75,4078,421796
2012-04-26,44,126,12113,449319
2012-04-27,51,139,34177,789375
2012-04-30,53,191,97342,464500
2012-05-01,67,204,1070901,454862
2012-05-02,78,293,83440,404338
2012-05-03,83,314,78933,376500
2012-05-04,72,194,75434,547452
2012-05-07,85,149,17190,229207
2012-05-08,112,165,339392,712897
2012-05-09,150,199,187923,372257
2012-05-10,106,148,46955,919888
2012-05-11,94,159,47694,1991374
2012-05-14,144,157,80515,125719
2012-05-15,121,190,21374,247271
2012-05-16,153,185,427261,173265
2012-05-17,196,185,32908,1728553
2012-05-18,191,130,89778,431552
2012-05-21,159,112,123920,183981
2012-05-22,122,132,108163,8902874
2012-05-23,134,151,31720,466974
2012-05-24,158,133,127910,4346591
2012-05-25,97,130,21578,113716
2012-05-29,154,146,39845,139692
2012-05-30,98,111,340890,88307
2012-05-31,106,191,11607,194135
2012-06-01,123,107,316520,101955
2012-06-04,146,145,145385,150145
2012-06-05,119,156,77380,63684
2012-06-06,97,109,77373,137687
2012-06-07,100,142,17919,79201
2012-06-08,56,158,24415,110854
2012-06-11,69,144,18867,934635
2012-06-12,64,160,34163,107256
2012-06-13,77,163,16326,11254953
2012-06-14,72,122,12471,93383
2012-06-15,92,141,14031,102756
2012-06-18,88,134,5440,199730
2012-06-19,86,159,13027,2828796
2012-06-20,90,131,43130,82537
2012-06-21,59,130,1690,5200810
2012-06-22,66,101,7347,49999
2012-06-25,42,61,331410,111298
2012-06-26,68,79,8026,43583
2012-06-27,68,77,20380,46347
2012-06-28,46,74,28245,176903
2012-06-29,64,97,2149782,123940
2012-07-02,81,93,21288,75322
2012-07-03,92,282,298180,1088496
2012-07-05,62,171,15978,218990
2012-07-06,45,97,10261,86353
2012-07-09,55,89,45196,558305
2012-07-10,38,70,29805,152597
2012-07-11,36,104,14543,110107
2012-07-12,45,71,44085,67644
2012-07-13,43,67,82245,70927
2012-07-16,35,69,255456,22217
2012-07-17,34,109,153438,73883
2012-07-18,35,95,3887,108764
2012-07-19,21,92,5617,68541
2012-07-20,33,82,31297,66504
2012-07-23,48,83,8101,827250
2012-07-24,67,65,119074,59554
2012-07-25,35,113,40826,1346210
2012-07-26,43,68,29054,140564
2012-07-27,105,112,20268,192489
2012-07-30,39,146,7402,431933
2012-07-31,60,209,12382,1062382
2012-08-01,58,172,107382,245679
2012-08-02,120,191,152264,636110
2012-08-03,110,193,1034890,244576
2012-08-06,77,191,15672,1412933
2012-08-07,60,260,26659,610776
2012-08-08,77,263,66970,274864
2012-08-09,110,219,22396,662876
2012-08-10,97,196,12838,534797
2012-08-13,92,227,18134,439429
2012-08-14,81,217,230442,468115
2012-08-15,107,195,19850,1220301
2012-08-16,112,248,29903,478753
2012-08-17,64,281,16923,9229669
2012-08-20,103,219,21717,790709
2012-08-21,87,203,75537,767259
2012-08-22,92,211,320013,358480
2012-08-23,83,197,21460,259921
2012-08-24,85,173,76874,291046
2012-08-27,64,150,29894,160763
2012-08-28,68,205,106036,258665
2012-08-29,85,183,23395,182531
2012-08-30,70,186,5726,174646
2012-08-31,73,144,75706,104499
2012-09-04,80,172,56368,189385
2012-09-05,61,211,130494,587624
2012-09-06,95,325,274366,458213
2012-09-07,75,250,44313,1690605
2012-09-10,70,233,5472,252680
2012-09-11,110,224,239385,1049383
2012-09-12,69,234,54431,421028
2012-09-13,54,190,2161887,917361
2012-09-14,70,274,124112,1259084
2012-09-17,50,248,34615,189946
2012-09-18,54,249,24426,209808
2012-09-19,63,187,234154,1906980
2012-09-20,33,114,26052,141961
2012-09-21,38,125,8237,221645
2012-09-24,40,111,21988,96044
2012-09-25,45,126,13555,142883
2012-09-26,38,113,33758,1413911
2012-09-27,45,101,46361,166585
2012-09-28,57,73,1260639,414610
2012-10-01,61,123,39729,86019
2012-10-02,62,168,26937,1783640
2012-10-03,66,217,41353,346244
2012-10-04,47,98,6068,163830
2012-10-05,30,115,5088,10720231
2012-10-09,112,166,64620,462126
2012-10-10,65,81,21390,94922
2012-10-11,53,79,62542,286028
2012-10-12,34,56,37594,760178
2012-10-15,48,69,66431,63034
2012-10-16,46,86,47278,76310
2012-10-17,43,132,19844,137563
2012-10-18,25,86,16066,71437
2012-10-19,26,93,1276,8714046
2012-10-22,52,82,70251,62379
2012-10-23,80,90,33608,231072
2012-10-24,30,78,4993,443680
2012-10-25,66,61,111868,964105
2012-10-26,50,98,46789,242692
2012-10-29,34,110,25424,4444018
2012-10-30,19,59,392,306971
2012-10-31,26,26,40657,180952
2012-11-01,50,130,22836,73635
2012-11-02,85,320,186334,414848
2012-11-05,73,309,145230,451624
2012-11-06,77,219,490940,192104
2012-11-07,76,277,35576,359102
2012-11-08,108,217,30807,161299
2012-11-09,119,154,39660,1272947
2012-11-13,220,285,124042,293346
2012-11-14,144,205,67351,669230
2012-11-15,177,183,286402,3081742
2012-11-16,171,193,180077,606278
2012-11-19,171,207,116647,2627887
2012-11-20,179,299,32264,1590469
2012-11-21,160,335,300966,1336671
2012-11-23,31,146,19177,41637
2012-11-26,105,235,55172,433728
2012-11-27,57,181,14929,198522
2012-11-28,80,267,17674,990278
2012-11-29,90,270,150550,1969751
2012-11-30,83,286,7322,723508
2012-12-03,100,278,36731,1683031
2012-12-04,90,285,61455,306840
2012-12-05,101,317,21447,1274803
2012-12-06,82,197,87867,268613
2012-12-07,84,264,95782,826065
2012-12-10,115,244,113184,385999
2012-12-11,77,278,22356,470792
2012-12-12,82,318,756886,2775310
2012-12-13,107,321,1922644,4094614
2012-12-14,97,315,37639,2287267
2012-12-17,66,214,20150,943417
2012-12-18,70,275,35324,5763736
2012-12-19,81,283,79684,2015778
2012-12-20,67,243,71107,1043420
2012-12-21,143,264,173499,438608
2012-12-26,86,214,33528,282875
2012-12-27,98,113,52955,102956
2012-12-28,109,132,83589,840903
2012-12-31,48,112,1099150,533232
2013-01-02,98,166,21952,153084
2013-01-03,143,251,6501079,680142
2013-01-04,61,241,2732,180897
2013-01-07,54,93,75111,52617
2013-01-08,53,100,84017,54919
2013-01-09,31,99,978,2262935
2013-01-10,33,86,347354,55112
2013-01-11,38,103,91375,36588
2013-01-14,24,80,622,26472
2013-01-15,56,79,36443,54164
2013-01-16,29,128,1482,220150
2013-01-17,54,149,164930,110833
2013-01-18,34,87,108422,304863
2013-01-22,47,91,10533,59534
2013-01-23,29,102,3960,2335944
2013-01-24,22,138,18042,1126765
2013-01-25,25,113,1393,99780
2013-01-28,47,148,16621,179194
2013-01-29,39,148,23171,127058
2013-01-30,37,180,10425,222393
2013-01-31,34,133,363358,355284
2013-02-01,48,168,386206,369235
2013-02-04,96,233,40097,358691
2013-02-05,52,311,28185,991230
2013-02-06,95,225,40048,1669748
2013-02-07,64,193,10305,408758
2013-02-08,73,190,32437,301717
2013-02-11,33,208,28761,288450
2013-02-12,47,231,2899,556553
2013-02-13,58,233,15100,380497
2013-02-14,47,223,22192,353666
2013-02-15,57,242,6783,553917
2013-02-19,57,343,44117,394917
2013-02-20,44,344,4656,12581273
2013-02-21,61,340,258836,242031
2013-02-22,80,241,32565,3320407
2013-02-25,72,187,12348,5008006
2013-02-26,66,222,9625,256095
2013-02-27,74,233,3411148,338157
2013-02-28,64,266,7865,396717
2013-03-01,62,315,27182,435173
2013-03-04,90,273,107635,289940
2013-03-05,80,383,30297,378976
2013-03-06,136,352,124082,917288
2013-03-07,82,394,121443,539464
2013-03-08,67,274,21757,565756
2013-03-11,56,282,221448,410682
2013-03-12,78,335,248341,726931
2013-03-13,61,352,23906,3124922
2013-03-14,80,245,57344,5107897
2013-03-15,77,306,11449,1353837
2013-03-18,77,300,6426,330698
2013-03-19,60,219,20035,521022
2013-03-20,63,201,46641,601193
2013-03-21,46,136,4290,1253647
2013-03-22,61,173,27498,601399
2013-03-25,45,143,21777,583107
2013-03-26,50,150,25928,378846
2013-03-27,46,132,42671,125545
2013-03-28,66,151,71456,642611
2013-03-29,27,69,144801,195832
2013-04-01,54,120,475514,171137
2013-04-02,50,168,38861,100847
2013-04-03,71,303,949782,307046
2013-04-04,68,102,48982,76048
2013-04-05,51,98,2466045,3916160
2013-04-08,46,110,1019959,137069
2013-04-09,51,84,220148,66512
2013-04-10,54,113,10099,140643
2013-04-11,46,115,5111,158730
2013-04-12,37,130,12136,208649
2013-04-15,37,94,5037751,549495
2013-04-16,54,123,4451359,549528
2013-04-17,63,141,71044,399197
2013-04-18,41,82,13617,2286591
2013-04-19,35,71,2155198,806562
2013-04-22,27,66,7971,59636
2013-04-23,46,88,31097,151951
2013-04-24,59,104,15303,827031
